date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2/21/2021,US,AZ,,4,,,iso1:us#iso2:us-az,806906,15505,812863,5394241,396,,11681,1607,,2240,1315,338,,1084,1688255,1087921,376371,0.078964713,,21.02018804,0.051764706,0.810700798,0.1,0.267616785,,0.587053571,2,0.149466039,0.051708426,25,1469676
2/22/2021,US,AZ,,4,,,iso1:us#iso2:us-az,808558,15502,813969,5406380,396,,10063,1492,,2232,1269,322,,1652,1688255,1083205,386775,0.078907753,,21.69534627,0.05015379,0.82197078,0.1,0.250583658,,0.568548387,2,0.148818123,0.053137799,,1506572
2/23/2021,US,AZ,,4,,,iso1:us#iso2:us-az,810219,15651,815595,5433775,396,,10787,1410,,2259,1338,305,,1661,1755635,1095494,393019,0.073680184,,22.79836641,0.047727273,0.83296692,0.1,0.248776509,,0.592297477,2,0.15050647,0.053995642,149,1525794
2/24/2021,US,AZ,,4,,,iso1:us#iso2:us-az,811312,15693,817039,5460203,396,,12548,1450,,2242,1312,291,,1093,1977925,1110854,407127,0.06994297,,21.41664723,0.050806452,0.843179174,0.1,0.238329238,,0.585191793,2,0.152616732,0.055933896,42,1555942
2/25/2021,US,AZ,,4,,,iso1:us#iso2:us-az,812557,15821,818406,5484257,396,,12340,1386,,2300,1306,185,,1245,2064265,1136024,432137,0.065983855,,21.07906811,0.051620112,0.852538844,0.1,0.156912638,,0.567826087,2,0.156074759,0.059369941,128,1607544
2/26/2021,US,AZ,,4,,,iso1:us#iso2:us-az,814004,15897,819554,5505343,396,,12216,1370,,2280,1299,268,,1447,2143135,1168054,462074,0.062973819,,20.23119498,0.053783469,0.860849669,0.1,0.214571657,,0.569736842,2,0.16047526,0.063482891,76,1671294
2/27/2021,US,AZ,,4,,,iso1:us#iso2:us-az,814993,15967,820850,5523470,396,,11876,1281,,2297,1289,261,,989,2148015,1195110,490688,0.061373694,,17.99964001,0.060451423,0.867733788,0.1,0.205673759,,0.561166739,2,0.164192398,0.067414079,70,1728239
2/28/2021,US,AZ,,4,,,iso1:us#iso2:us-az,815891,15980,821635,5532923,396,,11378,1248,,2256,1210,249,,898,2148015,1220706,525426,0.059489739,,17.63458352,0.061702838,0.872804911,0.1,0.192277992,,0.536347518,2,0.167708952,0.072186623,13,1792447
3/1/2021,US,AZ,,4,,,iso1:us#iso2:us-az,816927,15979,822453,5545667,396,,9751,1140,,2242,1201,243,,1036,2148015,1244879,555881,0.05741316,,16.42557924,0.066244474,0.876030797,0.1,0.189252336,,0.535682426,2,0.171030004,0.07637074,0,1849259
3/2/2021,US,AZ,,4,,,iso1:us#iso2:us-az,817940,16065,823657,5568456,396,,10247,1132,,2263,1283,216,,1013,2244885,1262868,575562,0.056479127,,15.15376954,0.07180417,0.877118545,0.1,0.180602007,,0.566946531,2,0.173501456,0.07907465,86,1889742
3/3/2021,US,AZ,,4,,,iso1:us#iso2:us-az,819220,16089,824861,5596160,396,,12093,1134,,2283,1293,209,,1280,2392275,1277294,601274,0.054402938,,15.5207887,0.070106222,0.876041567,0.1,0.174311927,,0.566360053,2,0.175483399,0.082607141,24,1930999
3/4/2021,US,AZ,,4,,,iso1:us#iso2:us-az,820133,16185,825912,5621073,396,,12228,1081,,2219,1286,193,,913,2453985,1298827,627446,0.052008703,,14.8691825,0.073178458,0.872693359,0.1,0.171403197,,0.579540333,2,0.17844175,0.086202829,96,1979929
3/5/2021,US,AZ,,4,,,iso1:us#iso2:us-az,822043,16272,826911,5644075,396,,12200,1018,,2250,1294,174,,1910,2598435,1325003,658220,0.050359712,,15.77789838,0.068963801,0.866998228,0.1,0.153982301,,0.575111111,2,0.182037988,0.090430772,87,2038623
3/6/2021,US,AZ,,4,,,iso1:us#iso2:us-az,823778,16323,827839,5661109,396,,11957,1037,,2236,1252,190,,1735,2623735,1328642,662235,0.048323976,,17.24204966,0.06310757,0.85924273,0.1,0.161839864,,0.559928444,2,0.182537939,0.090982381,51,2043739
3/7/2021,US,AZ,,4,,,iso1:us#iso2:us-az,825113,16328,828432,5671317,396,,11610,1000,,2225,1196,161,,1335,2623735,1388900,715023,0.046814196,,18.09973614,0.060117111,0.849807716,0.1,0.135294118,,0.53752809,2,0.190816596,0.098234758,5,2162602
3/8/2021,US,AZ,,4,,,iso1:us#iso2:us-az,825896,16328,829011,5682024,396,,10209,928,,2243,1151,161,,783,2623735,1416598,738410,0.045887416,,17.60318081,0.061812911,0.839190232,0.1,0.12849162,,0.513152029,2,0.194621937,0.101447824,0,2215219
3/9/2021,US,AZ,,4,,,iso1:us#iso2:us-az,826459,16326,829955,5704012,396,,10546,885,,2257,1197,156,,563,2638855,1435152,750217,0.044397761,,16.71997963,0.065078061,0.827323361,0.1,0.128289474,,0.530350022,2,0.197171012,0.10306995,,2245854
3/10/2021,US,AZ,,4,,,iso1:us#iso2:us-az,827289,16404,830754,5728576,396,,12262,914,,2267,1204,149,,830,2887485,1464494,767107,0.042607495,,15.83677846,0.068707399,0.81503516,0.1,0.122937294,,0.531098368,2,0.201202217,0.105390414,78,2293559
3/11/2021,US,AZ,,4,,,iso1:us#iso2:us-az,829124,16464,831617,5749855,396,,12211,862,,2286,1223,137,,1835,2909125,1496266,792205,0.042420457,,17.64635954,0.061661662,0.803471501,0.1,0.114166667,,0.534995626,2,0.205567272,0.108838549,60,2350374
3/12/2021,US,AZ,,4,,,iso1:us#iso2:us-az,830491,16519,832369,5769845,396,,12170,828,,2276,1224,136,,1367,3000645,1529482,826020,0.041591733,,16.58063011,0.065625,0.79323132,0.1,0.114478114,,0.537785589,2,0.210130714,0.113484286,55,2418267
3/13/2021,US,AZ,,4,,,iso1:us#iso2:us-az,830753,16546,833088,5784755,396,,11787,783,,2264,1174,120,,262,3024585,1562876,858909,0.040723069,,13.68961826,0.079483871,0.784898471,0.1,0.099173554,,0.518551237,2,0.21471861,0.118002802,27,2484603
3/14/2021,US,AZ,,4,,,iso1:us#iso2:us-az,831402,16553,833560,5792708,396,,11337,750,,2250,1100,123,,649,3024585,1602626,891501,0.040531462,,12.34322713,0.08815392,0.779170925,0.1,0.096622152,,0.488888889,2,0.220179738,0.122480514,7,2557630
3/15/2021,US,AZ,,4,,,iso1:us#iso2:us-az,832050,16553,834059,5802608,396,,9589,715,,2196,1105,127,,648,3024585,1629972,913522,0.040180846,,12.07826678,0.090087748,0.776365464,0.1,0.104269294,,0.503187614,2,0.223936719,0.12550591,0,2605621
3/16/2021,US,AZ,,4,,,iso1:us#iso2:us-az,832542,16574,834807,5822118,396,,10252,759,,2202,1137,120,,492,3137385,1655300,939580,0.039460629,,11.93891726,0.091139241,0.777041083,0.1,0.101265823,,0.516348774,2,0.227416453,0.129085936,21,2655283
3/17/2021,US,AZ,,4,,,iso1:us#iso2:us-az,832988,16586,835513,5842624,396,,11945,740,,2217,1153,119,,446,3299085,1682456,955402,0.040056562,,11.18525225,0.097280225,0.781673032,0.1,0.100591716,,0.52007217,2,0.23114733,0.131259671,12,2697523
3/18/2021,US,AZ,,4,,,iso1:us#iso2:us-az,833266,16645,836192,5862490,396,,11914,748,,2209,1129,111,,278,3325025,1716937,978991,0.039032506,,8.129376176,0.133848382,0.790140664,0.1,0.093198992,,0.511090991,1,0.235884566,0.13450049,59,2755436
3/19/2021,US,AZ,,4,,,iso1:us#iso2:us-az,833715,16695,836820,5879992,396,,12022,721,,2195,1138,99,,449,3444465,1720172,981650,0.038840119,,6.327645773,0.171960298,0.802690588,0.1,0.085640138,,0.518451025,1,0.236329012,0.134865801,50,2760907
3/20/2021,US,AZ,,4,,,iso1:us#iso2:us-az,834424,16733,837314,5894290,396,,11633,654,,2190,1118,88,,709,3461245,1762337,1004408,0.037148056,,7.204958943,0.15102152,0.818773949,0.1,0.075862069,,0.510502283,1,0.242121929,0.137992451,38,2825939
3/21/2021,US,AZ,,4,,,iso1:us#iso2:us-az,834912,16745,837806,5902286,396,,11166,663,,2160,1062,87,,488,3461245,1804760,1029376,0.037303205,,6.888969188,0.157948718,0.838204037,0.1,0.073417722,,0.491666667,1,0.247950291,0.141422726,12,2893024
3/22/2021,US,AZ,,4,,,iso1:us#iso2:us-az,835396,16745,838269,5912874,396,,9669,607,,2204,1026,94,,484,3461245,1835039,1049219,0.036776268,,6.567091426,0.165690377,0.85999341,0.1,0.073899371,,0.465517241,1,0.252110228,0.144148893,0,2942907
3/23/2021,US,AZ,,4,,,iso1:us#iso2:us-az,835903,16798,839020,5933689,396,,10183,602,,2238,1100,88,,507,3584605,1851810,1059558,0.03638672,,6.596531465,0.164950907,0.883746056,0.1,0.07177814,,0.491510277,1,0.254414343,0.145569336,53,2970577
3/24/2021,US,AZ,,4,,,iso1:us#iso2:us-az,836508,16842,839681,5954597,396,,11859,647,,2236,1104,88,,605,3734465,1877865,1074666,0.035887413,,6.908595881,0.1575,0.908345167,0.1,0.072131148,,0.493738819,1,0.257993957,0.147644976,44,3010048
3/25/2021,US,AZ,,4,,,iso1:us#iso2:us-az,836646,16874,840379,5973692,396,,11780,624,,2229,1117,84,,138,3797605,1940953,1108397,0.036285954,,6.633822181,0.164023669,0.933056283,0.1,0.070234114,,0.501121579,1,0.266661418,0.152279172,32,3106598
3/26/2021,US,AZ,,4,,,iso1:us#iso2:us-az,837217,16898,841102,5992019,396,,11753,606,,2233,1122,83,,571,3940655,1983569,1129146,0.036815724,,6.873267834,0.158309537,0.957107001,0.1,0.069514238,,0.502463054,1,0.272516296,0.155129812,24,3169061
3/27/2021,US,AZ,,4,,,iso1:us#iso2:us-az,837993,16913,841696,6005387,396,,11402,593,,2219,1082,77,,776,3970345,2030110,1154039,0.037946293,,7.004766676,0.15533763,0.979668792,0.1,0.063426689,,0.48760703,1,0.278910418,0.158549783,15,3239538
3/28/2021,US,AZ,,4,,,iso1:us#iso2:us-az,838547,16919,842152,6013238,396,,11064,599,,2219,1043,85,,554,3970345,2072778,1182684,0.037693629,,7.134302849,0.152517194,1.000268805,0.1,0.06740682,,0.470031546,1,0.28477244,0.162485229,6,3308671
3/29/2021,US,AZ,,4,,,iso1:us#iso2:us-az,839160,16918,842584,6023039,396,,9778,571,,2166,1018,83,,613,3970345,2105116,1205521,0.037692173,,7.387487186,0.147290117,1.018372797,0.1,0.067424858,,0.469990766,1,0.289215256,0.165622733,0,3363062
3/30/2021,US,AZ,,4,,,iso1:us#iso2:us-az,839737,16941,843329,6043334,396,,10351,568,,2189,1172,74,,577,4153635,2125696,1220787,0.037813504,,7.524874036,0.144600939,1.033371585,0.1,0.067827681,,0.535404294,1,0.292042677,0.16772008,23,3399399
3/31/2021,US,AZ,,4,,,iso1:us#iso2:us-az,840470,16967,844114,6063816,396,,11846,615,,2194,1114,72,,733,4304045,2157694,1242599,0.039005033,,7.776095705,0.139929329,1.044820221,0.1,0.0625,,0.507748405,1,0.296438782,0.170716762,26,3451567
4/1/2021,US,AZ,,4,,,iso1:us#iso2:us-az,840859,16977,844803,6084071,396,,11873,596,,2215,1118,79,,389,4365955,2194105,1267484,0.038535578,,8.268725695,0.131592689,1.052858961,0.1,0.067176871,,0.504740406,1,0.301441174,0.174135634,10,3512579
4/2/2021,US,AZ,,4,,,iso1:us#iso2:us-az,841791,16989,845482,6103743,396,,11883,568,,2187,1111,87,,932,4518235,2235527,1298327,0.037724798,,8.977249307,0.121206821,1.057826376,0.1,0.074806535,,0.508001829,1,0.307132012,0.178373057,12,3581448
4/3/2021,US,AZ,,4,,,iso1:us#iso2:us-az,842497,16991,846010,6116030,396,,11645,555,,2179,1120,94,,706,4538885,2276832,1332012,0.037527075,,8.839862457,0.123090586,1.060103446,0.1,0.081526453,,0.513997246,1,0.312806776,0.183000933,2,3653578
4/4/2021,US,AZ,,4,,,iso1:us#iso2:us-az,842961,16994,846463,6124317,396,,11071,567,,2155,1019,85,,464,4538885,2312278,1366330,0.037360257,,8.663222221,0.125600362,1.059664389,0.1,0.06961507,,0.472853828,1,0.317676591,0.187715775,3,3720230
4/5/2021,US,AZ,,4,,,iso1:us#iso2:us-az,843580,16990,846957,6133898,396,,9887,520,,2233,1032,85,,619,4538885,2338969,1392647,0.037949528,,8.674998237,0.125429864,1.056645133,0.1,0.066096423,,0.462158531,1,0.321343583,0.191331384,,3772436
4/6/2021,US,AZ,,4,,,iso1:us#iso2:us-az,844147,16997,847746,6154399,396,,10083,574,,2250,1047,85,,567,4762745,2353075,1399810,0.038248385,,8.655371544,0.125714286,1.051881253,0.1,0.065993789,,0.465333333,1,0.323281562,0.192315486,7,3809075
4/7/2021,US,AZ,,4,,,iso1:us#iso2:us-az,844900,17025,848492,6173916,396,,12102,599,,2261,1110,85,,753,4911345,2378505,1421780,0.038243156,,8.69462493,0.125146727,1.045668931,0.1,0.068770227,,0.490933215,1,0.326775309,0.195333875,28,3855073
4/8/2021,US,AZ,,4,,,iso1:us#iso2:us-az,845576,17055,849268,6192901,396,,12218,617,,2267,1103,87,,676,4958025,2412162,1453432,0.039410389,,9.257911014,0.11753233,1.038929956,0.1,0.069544365,,0.486546096,1,0.331399339,0.199682444,30,3901177
4/9/2021,US,AZ,,4,,,iso1:us#iso2:us-az,846876,17062,849996,6210657,396,,11878,579,,2262,1115,95,,1300,5127405,2452911,1495431,0.040510464,,9.980173311,0.109026549,1.032147703,0.1,0.076489533,,0.492926614,1,0.336997715,0.205452554,7,3975606
4/10/2021,US,AZ,,4,,,iso1:us#iso2:us-az,847681,17092,850605,6224282,396,,11535,556,,2237,1078,90,,805,5161045,2494850,1540110,0.040718849,,10.17447757,0.106944444,1.025613667,0.1,0.072057646,,0.481895396,2,0.342759582,0.211590861,30,4054007
4/11/2021,US,AZ,,4,,,iso1:us#iso2:us-az,848220,17086,851120,6232240,396,,11314,581,,2237,1057,88,,539,5161045,2533121,1579065,0.04136614,,10.32167777,0.105419281,1.019846498,0.1,0.069400631,,0.472507823,2,0.348017515,0.216942766,,4125010
4/12/2021,US,AZ,,4,,,iso1:us#iso2:us-az,848905,17086,851689,6242708,396,,9954,546,,2203,1052,89,,685,5161045,2558747,1602317,0.041676208,,10.45121394,0.104112676,1.015083927,0.1,0.071774194,,0.47753064,2,0.35153819,0.220137285,0,4168939
4/13/2021,US,AZ,,4,,,iso1:us#iso2:us-az,849519,17105,852529,6263394,396,,10351,521,,2223,1105,95,,614,5292185,2579710,1618978,0.042038004,,10.5434594,0.103201787,1.011243917,0.1,0.078318219,,0.497076023,2,0.354418231,0.222426287,19,4203995
4/14/2021,US,AZ,,4,,,iso1:us#iso2:us-az,849935,17109,853313,6284361,396,,12102,563,,2203,1119,93,,416,5444665,2604648,1643434,0.041824996,,9.882039847,0.110109235,1.00865067,0.1,0.079014444,,0.507943713,1,0.357844384,0.22578622,4,4250790
4/15/2021,US,AZ,,4,,,iso1:us#iso2:us-az,850396,17123,854162,6301890,396,,12058,547,,2216,1142,96,,461,5476875,2635334,1670496,0.042973929,,9.460065951,0.115020747,1.007426824,0.1,0.082051282,,0.51534296,1,0.362060237,0.229504183,14,4306602
4/16/2021,US,AZ,,4,,,iso1:us#iso2:us-az,851243,17153,854937,6320434,396,,12109,578,,2215,1132,94,,847,5627335,2663248,1702622,0.043070835,,8.570976765,0.126952141,1.007420679,0.1,0.079864061,,0.511060948,1,0.365895253,0.233917873,30,4366496
4/17/2021,US,AZ,,4,,,iso1:us#iso2:us-az,851709,17151,855596,6335725,396,,11779,551,,2216,1123,91,,466,5732985,2696688,1743376,0.042865486,,7.905631878,0.137636544,1.008345895,0.1,0.076858108,,0.506768953,1,0.37048947,0.239516937,,4440592
4/18/2021,US,AZ,,4,,,iso1:us#iso2:us-az,852420,17153,856064,6342919,396,,11388,552,,2182,1045,98,,711,5738495,2725197,1780037,0.042759659,,8.243210994,0.132,1.010461469,0.1,0.079352227,,0.478918423,1,0.374406231,0.244553676,2,4505745
4/19/2021,US,AZ,,4,,,iso1:us#iso2:us-az,853112,17153,856622,6353156,396,,9679,552,,2239,1027,105,,692,5738495,2744596,1804526,0.042754006,,8.256949679,0.131780366,1.013043738,0.1,0.079726651,,0.458686914,1,0.377071399,0.247918143,0,4550226
4/20/2021,US,AZ,,4,,,iso1:us#iso2:us-az,853814,17193,857536,6375656,396,,10352,570,,2264,1119,119,,702,5872195,2758177,1822140,0.042696706,,8.429664576,0.129080326,1.01585092,0.1,0.09414557,,0.494257951,1,0.37893725,0.250338075,40,4581441
4/21/2021,US,AZ,,4,,,iso1:us#iso2:us-az,854463,17199,858408,6395378,396,,12072,599,,2277,1155,123,,649,6028435,2780137,1851575,0.043880047,,8.88696652,0.122438163,1.01844333,0.1,0.098795181,,0.507246377,1,0.381954265,0.254382057,6,4631928
4/22/2021,US,AZ,,4,,,iso1:us#iso2:us-az,855110,17221,859187,6412811,396,,12205,600,,2266,1153,133,,647,6070975,2805338,1883233,0.043339141,,9.252023007,0.117607128,1.020724321,0.1,0.106741573,,0.508826125,1,0.385416551,0.25873145,22,4688598
4/23/2021,US,AZ,,4,,,iso1:us#iso2:us-az,856006,17238,860047,6429152,396,,12086,604,,2261,1137,135,,896,6236505,2832476,1918341,0.044892294,,9.348193802,0.116397229,1.023012013,0.1,0.107227959,,0.502874834,1,0.389144955,0.263554827,17,4750108
4/24/2021,US,AZ,,4,,,iso1:us#iso2:us-az,856735,17260,860706,6442433,396,,11805,596,,2236,1144,143,,729,6285415,2859184,1955806,0.045699261,,9.864375823,0.110306407,1.024654685,0.1,0.115789474,,0.511627907,1,0.392814283,0.268702025,22,4815132
4/25/2021,US,AZ,,4,,,iso1:us#iso2:us-az,857396,17268,861212,6449287,396,,11427,625,,2220,1128,141,,661,6285415,2884396,1987117,0.046163779,,9.766242359,0.111414791,1.025874093,0.1,0.114355231,,0.508108108,1,0.39627808,0.273003745,8,4872521
4/26/2021,US,AZ,,4,,,iso1:us#iso2:us-az,858146,17268,861800,6458691,396,,9850,628,,2286,1101,140,,750,6285415,2900707,2009937,0.046769575,,9.880077178,0.110131108,1.026314491,0.1,0.105660377,,0.481627297,1,0.398518997,0.276138913,0,4912269
4/27/2021,US,AZ,,4,,,iso1:us#iso2:us-az,858828,17276,862579,6477052,396,,10412,644,,2277,1169,142,,682,6403785,2911060,2028087,0.04737925,,9.840823792,0.110570403,1.025889636,0.1,0.1136,,0.513394818,1,0.399941363,0.278632484,8,4940974
4/28/2021,US,AZ,,4,,,iso1:us#iso2:us-az,859431,17282,863412,6496029,396,,12134,646,,2276,1212,143,,603,6525095,2926506,2052084,0.047361696,,9.750541005,0.111594203,1.024867379,0.1,0.118475559,,0.532513181,1,0.402063441,0.281929357,6,4980955
4/29/2021,US,AZ,,4,,,iso1:us#iso2:us-az,860312,17305,864235,6513188,396,,12227,612,,2272,1192,136,,881,6536895,2943500,2078095,0.047882381,,10.20980562,0.106574394,1.023340732,0.1,0.111842105,,0.524647887,2,0.404398193,0.285502926,23,5024348
4/30/2021,US,AZ,,4,,,iso1:us#iso2:us-az,861156,17324,865030,6528315,396,,12030,630,,2271,1193,142,,844,6610725,2960823,2106896,0.047846293,,10.10774681,0.107650485,1.021412093,0.1,0.116393443,,0.525319243,2,0.406778145,0.289459805,19,5070403
1/25/2020,US,CA,,6,,,iso1:us#iso2:us-ca,1,0,,,,,,,,,,,,1,,,,,,0.002530862,,,,,,,0,,,0,
1/26/2020,US,CA,,6,,,iso1:us#iso2:us-ca,2,0,,,,,,,,,,,,1,,,,,,0.002530862,,1.459703371,1.166333173,,,,0,,,0,
1/27/2020,US,CA,,6,,,iso1:us#iso2:us-ca,2,0,,,,,,,,,,,,0,,,,,,0.001687242,,1.447605493,1.123637508,,,,0,,,0,
1/28/2020,US,CA,,6,,,iso1:us#iso2:us-ca,2,0,,,,,,,,,,,,0,,,,,,0.001265431,,1.434189517,1.110189859,,,,0,,,0,
1/29/2020,US,CA,,6,,,iso1:us#iso2:us-ca,2,0,,,,,,,,,,,,0,,,,,,0.001012345,,1.419571858,1.108636111,,,,0,,,0,
1/30/2020,US,CA,,6,,,iso1:us#iso2:us-ca,2,0,,,,,,,,,,,,0,,,,,,0.000843621,,1.403928846,1.107378357,,,,0,,,0,
1/31/2020,US,CA,,6,,,iso1:us#iso2:us-ca,3,0,,,,,,,,,,,,1,,,,,,0.001084655,,1.387090995,1.112239026,,,,0,,,0,
2/1/2020,US,CA,,6,,,iso1:us#iso2:us-ca,3,0,,,,,,,,,,,,0,,,,,,0.000723104,,1.369595348,1.117289584,,,,0,,,0,
2/2/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,3,,,,,,0.001446207,,1.351536534,1.122502714,,,,0,,,0,
2/3/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001446207,,1.333281523,1.12199898,,,,0,,,0,
2/4/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001446207,,1.315094513,1.127249117,,,,0,,,0,
2/5/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001446207,,1.298205759,1.126350978,,,,0,,,0,
2/6/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001446207,,1.283162692,1.130693537,,,,0,,,0,
2/7/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001084655,,1.271245808,1.139907148,,,,0,,,0,
2/8/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0.001084655,,1.261985609,1.14835384,,,,0,,,0,
2/9/2020,US,CA,,6,,,iso1:us#iso2:us-ca,6,0,,,,,,,,,,,,0,,,,,,0,,1.257681401,1.161143363,,,,0,,,0,
2/10/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,1,,,,,,0.000361552,,1.258703147,1.178168918,,,,0,,,0,
2/11/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.266158507,1.199110752,,,,0,,,0,
2/12/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.279645003,1.218311547,,,,0,,,0,
2/13/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.299274728,1.241512447,,,,0,,,0,
2/14/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.324587327,1.25729934,,,,0,,,0,
2/15/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.355355458,1.265737853,,,,0,,,0,
2/16/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0.000361552,,1.390290305,1.255653032,,,,0,,,0,
2/17/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0,,1.427731185,1.285259299,,,,0,,,0,
2/18/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0,,1.466433228,1.239445966,,,,0,,,0,
2/19/2020,US,CA,,6,,,iso1:us#iso2:us-ca,7,0,,,,,,,,,,,,0,,,,,,0,,1.505607325,1.193496362,,,,0,,,0,
2/20/2020,US,CA,,6,,,iso1:us#iso2:us-ca,8,0,,,,,,,,,,,,1,,,,,,0.000361552,,1.545025474,1.130155798,,,,0,,,0,
2/21/2020,US,CA,,6,,,iso1:us#iso2:us-ca,9,0,,,,,,,,,,,,1,,,,,,0.000723104,,1.583866711,1.07852878,,,,0,,,0,
2/22/2020,US,CA,,6,,,iso1:us#iso2:us-ca,9,0,,,,,,,,,,,,0,,,,,,0.000723104,,1.62048303,1.015997035,,,,0,,,0,
2/23/2020,US,CA,,6,,,iso1:us#iso2:us-ca,9,0,,,,,,,,,,,,0,,,,,,0.000723104,,1.655236609,0.948229514,,,,0,,,0,
2/24/2020,US,CA,,6,,,iso1:us#iso2:us-ca,11,0,,,,,,,,,,,,2,,,,,,0.001446207,,1.687360455,0.881221131,,,,0,,,0,
2/25/2020,US,CA,,6,,,iso1:us#iso2:us-ca,11,0,,,,,,,,,,,,0,,,,,,0.001446207,,1.717430038,0.820579266,,,,0,,,0,
2/26/2020,US,CA,,6,,,iso1:us#iso2:us-ca,26,0,,,,,,,,,,,,15,,,,,,0.006869484,,1.74520017,0.766374698,,,,0,,,0,
2/27/2020,US,CA,,6,,,iso1:us#iso2:us-ca,26,0,,,,,,,,,,,,0,,,,,,0.006507932,,1.77096524,0.706975439,,,,0,,,0,
2/28/2020,US,CA,,6,,,iso1:us#iso2:us-ca,27,0,,,,,,,,,,,,1,,,,,,0.006507932,,1.795312821,0.647985373,,,,0,,,0,
2/29/2020,US,CA,,6,,,iso1:us#iso2:us-ca,28,0,,,,,,,,,,,,1,,,,,,0.006869484,,1.818942178,0.583429139,,,,0,,,0,
3/1/2020,US,CA,,6,,,iso1:us#iso2:us-ca,33,0,12,45,,,,,,,,,,5,,,,,,0.008677243,,1.841727217,0.530663643,,,,0,,,0,
3/2/2020,US,CA,,6,,,iso1:us#iso2:us-ca,38,0,28,143,,,,,,,,,,5,,,,0.140350877,,0.009761898,,1.864168475,0.501091399,,,,0,,,0,
3/3/2020,US,CA,,6,,,iso1:us#iso2:us-ca,45,0,38,219,,,,,,,,,,7,,,,0.13,,0.01229276,,1.885708398,0.494873359,,,,0,,,0,
3/4/2020,US,CA,,6,,,iso1:us#iso2:us-ca,55,1,44,281,,,,,,,,,,10,,,,0.119402985,,0.010485001,,1.906368255,0.483135869,,,,0,,,1,
3/5/2020,US,CA,,6,,,iso1:us#iso2:us-ca,67,1,63,445,,,,,,,,,,12,,,,0.11308204,,0.014823623,,1.926746088,0.454159285,,,,0,,,0,
3/6/2020,US,CA,,6,,,iso1:us#iso2:us-ca,81,1,88,625,,,,,,,,,,14,,,,0.115853659,,0.019523796,,1.946235137,0.436986276,,,,0,,,0,
3/7/2020,US,CA,,6,,,iso1:us#iso2:us-ca,100,1,136,1067,,,,,,,,,,19,,,,0.108202443,,0.026031728,,1.962876501,0.403314814,,,,0,,,0,
3/8/2020,US,CA,,6,,,iso1:us#iso2:us-ca,112,1,180,1199,,,,,,,,,,12,,,,0.127080182,,0.02856259,,1.976782286,0.381980052,,,,0,,,0,
3/9/2020,US,CA,,6,,,iso1:us#iso2:us-ca,172,2,205,1373,,,,,,,,,,,,,,0.125799574,,,,1.98729746,0.344303566,,,,0,,,1,
3/10/2020,US,CA,,6,,,iso1:us#iso2:us-ca,179,3,254,1825,,,,,,,,,,7,,,,0.118551043,,0.03121397,,1.993984233,0.301958742,,,,0,,,1,
3/11/2020,US,CA,,6,,,iso1:us#iso2:us-ca,202,4,364,2364,,,,,,,,,,23,,,,0.133166875,,0.036697505,,1.996170853,0.260913001,,,,0,,,1,
